Country,City,Province,Start Station Name,Count,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,,,,,,,,,,,,,,,,,,,,Start Station Name,Count
Canada,Toronto,Ontario,Queen St W / York St (City Hall),16265,43.651211,-79.384952,1,intersection,,Queen St W,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / York St (City Hall),16265
Canada,Toronto,Ontario,Queen St. E / Eastern Ave,2994,43.667238,-79.312581,1,intersection,,Queen St E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St. E / Eastern Ave,2994
Canada,Toronto,Ontario,Queen St. E / Rhodes Ave.,4083,43.666087,-79.31765,0.98,intersection,,Queen St E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St. E / Rhodes Ave.,4083
Canada,Toronto,Ontario,Queen St. E / Spruce Hill Rd.,1620,43.672401,-79.288767,1,intersection,,Spruce Hill Rd,,,Toronto,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St. E / Spruce Hill Rd.,1620
Canada,Toronto,Ontario,Queen's Park / Bloor St W,18601,43.668718,-79.394133,0.8,intersection,,Bloor St W,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen's Park / Bloor St W,18601
Canada,Toronto,Ontario,Queen's Park Cres E / Grosvenor St - SMART,8812,43.661733,-79.389884,0.8,intersection,,Grosvenor St,,,Toronto,ON,,M7A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen's Park Cres E / Grosvenor St - SMART,8812
Canada,Toronto,Ontario,Queen's Park Cres W / Hoskin Ave,15843,43.665317,-79.393858,0.8,intersection,,Queens Park Cres W,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen's Park Cres W / Hoskin Ave,15843
Canada,Toronto,Ontario,Queens Quay / Yonge St,27556,43.641926,-79.3747,0.8,intersection,,Yonge St,,,Toronto,ON,,M5E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queens Quay / Yonge St,27556
Canada,Toronto,Ontario,Queens Quay E / Lower Sherbourne St,23002,43.645179,-79.365412,1,intersection,,Lower Sherbourne St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queens Quay E / Lower Sherbourne St,23002
Canada,Toronto,Ontario,Queens Quay W / Dan Leckie Way,11638,43.63661,-79.396687,1,intersection,,Dan Leckie Way,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queens Quay W / Dan Leckie Way,11638
Canada,Toronto,Ontario,Queens Quay W / Lower Simcoe St,21132,43.639606,-79.38278,1,intersection,,Queens Quay W,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queens Quay W / Lower Simcoe St,21132
Canada,Toronto,Ontario,Regal Rd / Dufferin St,1584,43.672135,-79.440621,0.95,intersection,,Dufferin St,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Regal Rd / Dufferin St,1584
Canada,Toronto,Ontario,Richmond St E / Jarvis St Green P,6977,43.653042,-79.37295,1,intersection,,Jarvis St,,,Toronto,ON,,M5C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Richmond St E / Jarvis St Green P,6977
Canada,Toronto,Ontario,Richmond St E / Yonge St,32760,43.876797,-79.438501,0.95,intersection,,Yonge St,,,Richmond Hill,ON,,L4C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Richmond St E / Yonge St,32760
Canada,Toronto,Ontario,Richmond St W / York St,12945,43.650432,-79.384638,1,intersection,,Richmond St W,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Richmond St W / York St,12945
Canada,Toronto,Ontario,Ripley Ave / Ormskirk Ave,1038,43.639129,-79.476176,1,intersection,,Ormskirk Ave,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ripley Ave / Ormskirk Ave,1038
Canada,Toronto,Ontario,Riverdale Park North (Broadview Ave),8336,43.665706,-79.360795,0.6,street_center,,Riverdale Park Rd,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Riverdale Park North (Broadview Ave),8336
Canada,Toronto,Ontario,Riverdale Park South (Broadview Ave),1831,43.665706,-79.360795,0.6,street_center,,Riverdale Park Rd,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Riverdale Park South (Broadview Ave),1831
Canada,Toronto,Ontario,Robert St / Bloor St W - SMART,20744,43.666353,-79.405347,1,intersection,,Bloor St W,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Robert St / Bloor St W - SMART,20744
Canada,Toronto,Ontario,Roehampton Ave / Mount Pleasant Rd,2377,43.709609,-79.390646,1,intersection,,Mt Pleasant Rd,,,Toronto,ON,,M4P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Roehampton Ave / Mount Pleasant Rd,2377
Canada,Toronto,Ontario,Roehampton St / Bayview Ave,1182,43.712022,-79.3773,1,intersection,,Bayview Ave,,,Toronto,ON,,M4G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Roehampton St / Bayview Ave,1182
Canada,Toronto,Ontario,Roncesvalles Ave / Marmaduke St,4919,43.650445,-79.450644,1,intersection,,Roncesvalles Ave,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Roncesvalles Ave / Marmaduke St,4919
Canada,Toronto,Ontario,Rosedale Park (20 Schofield Ave),1783,43.847027,-79.444474,0.9,rooftop,20,Ave Rd,,,Richmond Hill,ON,,L4C,CA,City of Markham (York Region Open Data Licence Contains public sector information made available under The Regional Municipality of York's Open Data Licence),,,,,,,,,,,,,,,,,,,,Rosedale Park (20 Schofield Ave),1783
Canada,Toronto,Ontario,Rosehill Ave / Avoca Ave - SMART,1458,43.68676,-79.390835,0.89,intersection,,Rosehill Ave,,,Toronto,ON,,M4T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Rosehill Ave / Avoca Ave - SMART,1458
Canada,Toronto,Ontario,Ross St / Cecil St - SMART,7734,43.656719,-79.396313,0.98,intersection,,Cecil St,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ross St / Cecil St - SMART,7734
Canada,Toronto,Ontario,Rouge Hill GO Station,648,43.793282,-79.127053,0.9,street_center,,Rouge Hills Dr,,,Scarborough,ON,,M1C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Rouge Hill GO Station,648
Canada,Toronto,Ontario,Roxborough St W / Yonge St,4487,43.678204,-79.390034,1,intersection,,Yonge St,,,Toronto,ON,,M5R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Roxborough St W / Yonge St,4487
Canada,Toronto,Ontario,Roxton Rd / Harbord St,5142,43.658793,-79.423083,1,intersection,,Harbord St,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Roxton Rd / Harbord St,5142
Canada,Toronto,Ontario,Royal York Rd / Lake Shore Blvd W,2352,43.603644,-79.493155,1,intersection,,Lake Shore Blvd W,,,Etobicoke,ON,,M8V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Royal York Rd / Lake Shore Blvd W,2352
Canada,Toronto,Ontario,Royal York Rd / Mimico Ave,974,43.610036,-79.495809,0.94,intersection,,Royal York Rd,,,Etobicoke,ON,,M8V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Royal York Rd / Mimico Ave,974
Canada,Toronto,Ontario,Runnymede Rd / Annette St,2580,43.660051,-79.48,1,intersection,,Annette St,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Runnymede Rd / Annette St,2580
Canada,Toronto,Ontario,Rusholme Park Cres / College St,9650,43.652905,-79.429661,1,intersection,,College St,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Rusholme Park Cres / College St,9650
Canada,Toronto,Ontario,Rushton Rd / St Clair Ave W,2350,43.681231,-79.427663,1,intersection,,St Clair Ave W,,,Toronto,ON,,M6C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Rushton Rd / St Clair Ave W,2350
Canada,Toronto,Ontario,Russell Hill Rd / St Clair Ave W,2479,43.685272,-79.407825,1,intersection,,St Clair Ave W,,,Toronto,ON,,M4V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Russell Hill Rd / St Clair Ave W,2479
Canada,Toronto,Ontario,Russell St / Huron St - SMART,9326,43.660066,-79.398704,1,intersection,,Huron St,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Russell St / Huron St - SMART,9326
Canada,Toronto,Ontario,Sackville St / Eastern Ave - SMART,4281,43.652859,-79.360299,0.97,intersection,,Eastern Ave,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sackville St / Eastern Ave - SMART,4281
Canada,Toronto,Ontario,Salem Ave / Bloor St W,7395,43.660658,-79.431666,0.98,intersection,,Bloor St W,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Salem Ave / Bloor St W,7395
Canada,Toronto,Ontario,Scott St / The Esplanade,288,43.646355,-79.375275,1,point,,Scott St,,,Toronto,ON,,M5E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Scott St / The Esplanade,288
Canada,Toronto,Ontario,Seaton St / Dundas St E - SMART,8055,43.658654,-79.369499,1,intersection,,Dundas St E,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Seaton St / Dundas St E - SMART,8055
Canada,Toronto,Ontario,Sentinel Rd / Finch Hydro Corridor,1599,43.761056,-79.499993,0.8,intersection,,Finch Ave W,,,North York,ON,,M3J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sentinel Rd / Finch Hydro Corridor,1599
Canada,Toronto,Ontario,Shaw St / Essex St - SMART,8480,43.667042,-79.425149,1,intersection,,Shaw St,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Shaw St / Essex St - SMART,8480
Canada,Toronto,Ontario,Sherbourne St / Carlton St (Allan Gardens),16004,43.663179,-79.373047,1,intersection,,Sherbourne St,,,Toronto,ON,,M4X,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sherbourne St / Carlton St (Allan Gardens),16004
Canada,Toronto,Ontario,Sherbourne St / Isabella St,22142,43.66966,-79.375753,1,intersection,,Sherbourne St,,,Toronto,ON,,M4X,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sherbourne St / Isabella St,22142
Canada,Toronto,Ontario,Sherbourne St / Wellesley St E,25676,43.667092,-79.374666,1,intersection,,Wellesley St E,,,Toronto,ON,,M4X,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sherbourne St / Wellesley St E,25676
Canada,Toronto,Ontario,Sherbourne St N / Elm Ave,4951,43.675024,-79.377851,1,intersection,,Elm Ave,,,Toronto,ON,,M4W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sherbourne St N / Elm Ave,4951
Canada,Toronto,Ontario,Simcoe St / Adelaide St W,1761,43.648632,-79.386609,1,intersection,,Adelaide St W,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Simcoe St / Adelaide St W,1761
Canada,Toronto,Ontario,Simcoe St / Dundas St W - SMART,15973,43.654674,-79.389212,1,intersection,,Dundas St W,,,Toronto,ON,,M5G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Simcoe St / Dundas St W - SMART,15973
Canada,Toronto,Ontario,Simcoe St / Michael Sweet Ave,7404,43.652401,-79.388256,1,intersection,,Simcoe St,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Simcoe St / Michael Sweet Ave,7404
Canada,Toronto,Ontario,Simcoe St / Queen St W,32776,43.650671,-79.387509,1,intersection,,Simcoe St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Simcoe St / Queen St W,32776
Canada,Toronto,Ontario,Simcoe St / Wellington St North,7491,43.646051,-79.385549,0.8,intersection,,Simcoe St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Simcoe St / Wellington St North,7491
Canada,Toronto,Ontario,Simcoe St / Wellington St South,9913,43.646051,-79.385549,0.8,intersection,,Simcoe St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Simcoe St / Wellington St South,9913
Canada,Toronto,Ontario,Soho St / Queen St W,21427,43.649316,-79.393645,0.99,intersection,,Queen St W,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Soho St / Queen St W,21427
Canada,Toronto,Ontario,Sorauren/Geoffrey (Sorauren Park) - SMART,4106,43.649093,-79.444553,0.8,intersection,,Sorauren Ave,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sorauren/Geoffrey (Sorauren Park) - SMART,4106
Canada,Toronto,Ontario,Southwood Dr / Kingston Rd - SMART,2373,43.6789,-79.298008,1,intersection,,Kingston Rd,,,Toronto,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Southwood Dr / Kingston Rd - SMART,2373
Canada,Toronto,Ontario,Spadina Ave / Adelaide St W,23720,43.646725,-79.395672,1,intersection,,Spadina Ave,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Spadina Ave / Adelaide St W,23720
Canada,Toronto,Ontario,Spadina Ave / Blue Jays Way,13766,43.638542,-79.392133,0.94,intersection,,Spadina Ave,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Spadina Ave / Blue Jays Way,13766
Canada,Toronto,Ontario,Spadina Ave / Fort York Blvd,14141,43.652542,-79.398126,0.9,street_center,,Spadina Ave,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Spadina Ave / Fort York Blvd,14141
Canada,Toronto,Ontario,Spadina Ave / Harbord St - SMART,28220,43.663035,-79.40221,1,intersection,,Harbord St,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Spadina Ave / Harbord St - SMART,28220
Canada,Toronto,Ontario,Spadina Ave / Sussex Ave - SMART,14614,43.664622,-79.40282,1,intersection,,Spadina Ave,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Spadina Ave / Sussex Ave - SMART,14614
Canada,Toronto,Ontario,Spadina Ave / Willcocks St,11887,43.661279,-79.401503,1,intersection,,Spadina Ave,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Spadina Ave / Willcocks St,11887
Canada,Toronto,Ontario,Spadina Rd / Austin Terrace,3116,43.678838,-79.408749,1,intersection,,Spadina Rd,,,Toronto,ON,,M5R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Spadina Rd / Austin Terrace,3116
Canada,Toronto,Ontario,Spadina Rd / St.Clair Ave West,2413,43.684699,-79.411187,1,intersection,,St Clair Ave W,,,Toronto,ON,,M5P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Spadina Rd / St.Clair Ave West,2413
Canada,Toronto,Ontario,St Clair Ave W / Bathurst St.,4698,43.683221,-79.41831,1,intersection,,Bathurst St,,,Toronto,ON,,M6C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Clair Ave W / Bathurst St.,4698
Canada,Toronto,Ontario,St Clair Ave W / Castleton Ave,1985,43.668499,-79.485666,0.98,intersection,,St Clair Ave W,,,Toronto,ON,,M6N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Clair Ave W / Castleton Ave,1985
Canada,Toronto,Ontario,St Clair Ave W / Gunns Rd,1997,43.671772,-79.471108,0.95,intersection,,St Clair Ave W,,,Toronto,ON,,M6N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Clair Ave W / Gunns Rd,1997
Canada,Toronto,Ontario,St Clair Ave W / Winona Ave,2662,43.680191,-79.432468,1,intersection,,St Clair Ave W,,,Toronto,ON,,M6C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Clair Ave W / Winona Ave,2662
Canada,Toronto,Ontario,St Clair W Subway - Heath Entrance,2033,43.677906,-79.445235,1,point,,St Clair Gdns,,,Toronto,ON,,M6E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Clair W Subway - Heath Entrance,2033
Canada,Toronto,Ontario,St Clarens Ave / College St,4046,43.651328,-79.438779,1,intersection,,College St,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Clarens Ave / College St,4046
Canada,Toronto,Ontario,St Clarens Ave / Shirley Ave,1875,43.648133,-79.437547,1,intersection,,St Clarens Ave,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Clarens Ave / Shirley Ave,1875
Canada,Toronto,Ontario,St Columba Pl / St Clair Ave E,1049,43.705895,-79.31053,1,intersection,,St Clair Ave E,,,East York,ON,,M4B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Columba Pl / St Clair Ave E,1049
Canada,Toronto,Ontario,St Joseph St / Bay St - SMART,16958,43.665649,-79.387695,1,intersection,,Bay St,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St Joseph St / Bay St - SMART,16958
Canada,Toronto,Ontario,St. George St / Bloor St W,29368,43.66751,-79.399821,1,intersection,,Bloor St W,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St. George St / Bloor St W,29368
Canada,Toronto,Ontario,St. George St / Hoskin Ave,20516,43.660442,-79.396947,0.92,intersection,,St George St,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St. George St / Hoskin Ave,20516
Canada,Toronto,Ontario,St. George St / Russell St - SMART,19988,43.660442,-79.396947,1,intersection,,St George St,,,Toronto,ON,,M5S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,St. George St / Russell St - SMART,19988
Canada,Toronto,Ontario,Starspray Ave / Lawrence Ave E,455,43.788373,-79.123091,0.94,intersection,,Lawrence Ave E,,,Scarborough,ON,,M1C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Starspray Ave / Lawrence Ave E,455
Canada,Toronto,Ontario,Sterling Rd / Dundas St W,1618,43.651582,-79.446795,0.92,intersection,,Dundas St W,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sterling Rd / Dundas St W,1618
Canada,Toronto,Ontario,Strachan Ave / Princes' Blvd,6735,43.639278,-79.410856,1,point,,Strachan Ave,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Strachan Ave / Princes' Blvd,6735
Canada,Toronto,Ontario,Sumach St  / Queen St E,10008,43.656827,-79.358911,1,intersection,,Queen St E,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sumach St  / Queen St E,10008
Canada,Toronto,Ontario,Sumach St / Carlton St. (Riverdale Farm),8303,43.665685,-79.362499,1,intersection,,Sumach St,,,Toronto,ON,,M4X,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sumach St / Carlton St. (Riverdale Farm),8303
Canada,Toronto,Ontario,Summerhill Ave / Maclennan Ave,1534,43.685589,-79.378087,1,intersection,,Summerhill Ave,,,Toronto,ON,,M4W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Summerhill Ave / Maclennan Ave,1534
Canada,Toronto,Ontario,Summerhill Station,5651,43.68391,-79.386667,0.95,street_center,,Summerhill Ave,,,Toronto,ON,,M4T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Summerhill Station,5651
Canada,Toronto,Ontario,Sunnybrook Health Centre - L Wing,787,43.645862,-79.482195,1,street_center,,Sunnybrook Rd,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sunnybrook Health Centre - L Wing,787
Canada,Toronto,Ontario,Sunnybrook Health Centre - S Wing,905,43.645862,-79.482195,1,street_center,,Sunnybrook Rd,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sunnybrook Health Centre - S Wing,905
Canada,Toronto,Ontario,Sunnybrook Park,928,43.645862,-79.482195,1,street_center,,Sunnybrook Rd,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sunnybrook Park,928
Canada,Toronto,Ontario,Sunnyside - Gus Ryder Pool,8843,43.644984,-79.45097,1,point,,Sunnyside Ave,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sunnyside - Gus Ryder Pool,8843
Canada,Toronto,Ontario,Sunnyside Ave / The Queensway - SMART,4007,43.644984,-79.45097,1,point,,Sunnyside Ave,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Sunnyside Ave / The Queensway - SMART,4007
Canada,Toronto,Ontario,Superior Ave / Lake Shore Blvd W,1889,43.614948,-79.488659,1,intersection,,Lake Shore Blvd W,,,Etobicoke,ON,,M8V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Superior Ave / Lake Shore Blvd W,1889
Canada,Toronto,Ontario,Swansea Community Centre,1604,43.767599,-79.439742,0.9,street_center,,Community Cir,,,North York,ON,,M2R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Swansea Community Centre,1604
Canada,Toronto,Ontario,Symington Ave / Davenport Rd,1906,43.670712,-79.453248,1,intersection,,Davenport Rd,,,Toronto,ON,,M6N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Symington Ave / Davenport Rd,1906
Canada,Toronto,Ontario,Symington Ave / Dupont St,4611,43.665742,-79.451242,1,intersection,,Dupont St,,,Toronto,ON,,M6P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Symington Ave / Dupont St,4611
Canada,Toronto,Ontario,Taddle Creek Park,9920,43.645415,-79.387361,1,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Taddle Creek Park,9920
Canada,Toronto,Ontario,Tecumseth St / Queen St W - SMART,20728,43.646675,-79.406563,1,intersection,,Queen St W,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Tecumseth St / Queen St W - SMART,20728
Canada,Toronto,Ontario,Ted Rogers Way / Bloor St E,15535,43.671604,-79.380554,1,intersection,,Bloor St E,,,Toronto,ON,,M4W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ted Rogers Way / Bloor St E,15535
Canada,Toronto,Ontario,Teddington Park Ave,487,43.733919,-79.401333,1,street_center,,Teddington Park Ave,,,Toronto,ON,,M4N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Teddington Park Ave,487
Canada,Toronto,Ontario,Temperance St. Station,2973,43.650561,-79.381064,1,point,,Temperance St,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Temperance St. Station,2973
Canada,Toronto,Ontario,The Esplanade / Hahn Pl,9561,43.649617,-79.364778,0.67,intersection,,The Esplanade,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,The Esplanade / Hahn Pl,9561
Canada,Toronto,Ontario,The Pond Rd / Sentinel Rd,2253,43.770029,-79.502472,0.8,intersection,,The Pond Rd,,,North York,ON,,M3J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,The Pond Rd / Sentinel Rd,2253
Canada,Toronto,Ontario,The Queensway / High St,1390,43.630639,-79.48306,0.79,intersection,,The Queensway,,,Etobicoke,ON,,M8Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,The Queensway / High St,1390
Canada,Toronto,Ontario,The Queensway at South Kingsway,1293,43.635851,-79.474127,0.8,intersection,,The Queensway,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,The Queensway at South Kingsway,1293
Canada,Toronto,Ontario,The Royal Ontario Museum (Bloor St Entrance),11442,43.671097,-79.485519,1,street_center,,Royal St,,,York,ON,,M6N,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,The Royal Ontario Museum (Bloor St Entrance),11442
Canada,Toronto,Ontario,Thompson St / Broadview Ave - SMART,10350,43.659582,-79.350139,1,intersection,,Broadview Ave,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Thompson St / Broadview Ave - SMART,10350
Canada,Toronto,Ontario,Tommy Thompson Park (Leslie Street Spit),15923,43.645415,-79.387361,1,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Tommy Thompson Park (Leslie Street Spit),15923
Canada,Toronto,Ontario,Toronto Eaton Centre (Yonge St),22158,43.714125,-79.399747,1,street_center,,Yonge St,,,Toronto,ON,,M4P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Toronto Eaton Centre (Yonge St),22158
Canada,Toronto,Ontario,Toronto Inukshuk Park,10496,43.649579,-79.375944,1,point,,Toronto St,,,Toronto,ON,,M5C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Toronto Inukshuk Park,10496
